author_name,news_channel,url
Oliver Barnes & Katherine Sellgren,BBC News,https://www.bbc.com/news
Sam Gruet,BBC News,https://www.bbc.com/news
Peter Hoskins,BBC News,https://www.bbc.com/news
If You Don't Know podcast team,BBC News,https://www.bbc.com/news
Sodaba Haidare,BBC News,https://www.bbc.com/news
Anne Cassidy,BBC News,https://www.bbc.com/news
Maryam Ahmed,BBC News,https://www.bbc.com/news
Mary O'Connor & John Hand,BBC News,https://www.bbc.com/news
Nick Southall and Mick Tucker,BBC News,https://www.bbc.com/news
Ozge Ozdemir,BBC News,https://www.bbc.com/news
Lindsay Brown and James Waterhouse,BBC News,https://www.bbc.com/news
Sophia Smith-Galer,BBC News,https://www.bbc.com/news
Africa Eye,BBC News,https://www.bbc.com/news
Samantha Jagger ,BBC News,https://www.bbc.com/news
Alice Evans & Mary O'Connor,BBC News,https://www.bbc.com/news
Pandora Papers reporting team,BBC News,https://www.bbc.com/news
Catherine Byaruhanga,BBC News,https://www.bbc.com/news
Becky Morton & Joseph Lee,BBC News,https://www.bbc.com/news
Joao Fellet and Charlotte Pamment,BBC News,https://www.bbc.com/news
Nicola Bryan,BBC News,https://www.bbc.com/news
Francesca Gillett & Marie Jackson,BBC News,https://www.bbc.com/news
Joseph Lee & Simon Browning,BBC News,https://www.bbc.com/news
Daniel De Simone ,BBC News,https://www.bbc.com/news
Rana Rahimpour,BBC News,https://www.bbc.com/news
Caroline Davies,BBC News,https://www.bbc.com/news
Colm Kelpie,BBC News,https://www.bbc.com/news
Ian Barmer and Laurence Cawley,BBC News,https://www.bbc.com/news
Sophie Williams,BBC News,https://www.bbc.com/news
Hazel Shearing & Joseph Lee,BBC News,https://www.bbc.com/news
Rachel Flint & Nick Hartley,BBC News,https://www.bbc.com/news
Maan Al-Yasiri,BBC News,https://www.bbc.com/news
BBC Radio 5 live ,BBC News,https://www.bbc.com/news
Michael Bristow,BBC News,https://www.bbc.com/news
SiobhÃ¡n  McAndrew,BBC News,https://www.bbc.com/news
Alex Kleiderman & Adam Durbin,BBC News,https://www.bbc.com/news
Alice Evans & Kirsty Grant,BBC News,https://www.bbc.com/news
Louise Cullen,BBC News,https://www.bbc.com/news
Chris Dearden,BBC News,https://www.bbc.com/news
Jennifer Scott & Larissa Kennelly,BBC News,https://www.bbc.com/news
Jenny Johnson & Kayley Thomas,BBC News,https://www.bbc.com/news
Saroj Pathirana,BBC News,https://www.bbc.com/news
Kirsty Grant & Shiona McCallum,BBC News,https://www.bbc.com/news
Colin Campbell,BBC News,https://www.bbc.com/news
Steve Swann & Wesley Stephenson,BBC News,https://www.bbc.com/news
Kyla Herrmannsen & Catherine Byaruhanga,BBC News,https://www.bbc.com/news
Sam Peach,BBC News,https://www.bbc.com/news
"Rebecca Henschke, Kelvin Brown and Ko Ko Aung",BBC News,https://www.bbc.com/news
Kitti Palmai,BBC News,https://www.bbc.com/news
Susan Hornik,BBC News,https://www.bbc.com/news
Keiligh Baker & Beth Rose,BBC News,https://www.bbc.com/news
Victoria Lindrea,BBC News,https://www.bbc.com/news
Interview by Sam Gruet,BBC News,https://www.bbc.com/news
Paul Seddon,BBC News,https://www.bbc.com/news
Sophia Smith Galer,BBC News,https://www.bbc.com/news
James Castle & Francesca Gillett,BBC News,https://www.bbc.com/news
Sarah Campbell,BBC News,https://www.bbc.com/news
Zoie O'Brien and Laurence Cawley,BBC News,https://www.bbc.com/news
Katie Wright & Becky Morton,BBC News,https://www.bbc.com/news
Damian Zane,BBC News,https://www.bbc.com/news
Nick Eardley & Justin Parkinson,BBC News,https://www.bbc.com/news
Helen Catt & Christina McSorley,BBC News,https://www.bbc.com/news
Evan Davis,BBC News,https://www.bbc.com/news
Craig Duggan,BBC News,https://www.bbc.com/news
Tom Mullen,BBC News,https://www.bbc.com/news
Zhanna Bezpiatchuk,BBC News,https://www.bbc.com/news
"Hazel Shearing, Elaine Dunkley and Branwen Jeffreys",BBC News,https://www.bbc.com/news
Catherine Evans,BBC News,https://www.bbc.com/news
Alice Gray,BBC News,https://www.bbc.com/news
Nick Marsh,BBC News,https://www.bbc.com/news
Jasmine Ketibuah-Foley,BBC News,https://www.bbc.com/news
Callum May & Hazel Shearing,BBC News,https://www.bbc.com/news
Steve Mather,BBC News,https://www.bbc.com/news
Robert Plummer & Daniel Thomas,BBC News,https://www.bbc.com/news
Joseph Lee & Kathryn Snowdon,BBC News,https://www.bbc.com/news
Justin Parkinson & Brian Wheeler,BBC News,https://www.bbc.com/news
John Campbell & Colm Kelpie,BBC News,https://www.bbc.com/news
Enda McClafferty,BBC News,https://www.bbc.com/news
Matt Murray & Peter Shuttleworth,BBC News,https://www.bbc.com/news
George Herd,BBC News,https://www.bbc.com/news
Anna Meisel and Angus Crawford,BBC News,https://www.bbc.com/news
Jonathan Josephs,BBC News,https://www.bbc.com/news
Rachel Flint,BBC News,https://www.bbc.com/news
Hazel Shearing & Gaetan Portal,BBC News,https://www.bbc.com/news
Katherine Latham,BBC News,https://www.bbc.com/news
Philippa Roxby and Nick Triggle,BBC News,https://www.bbc.com/news
Martin Barber,BBC News,https://www.bbc.com/news
Boer Deng,BBC News,https://www.bbc.com/news
Manish Pandey and Annabel Rackham,BBC News,https://www.bbc.com/news
Daniel Wainwright & Rob England,BBC News,https://www.bbc.com/news
Katie Mark,BBC News,https://www.bbc.com/news
Carys Betteley,BBC News,https://www.bbc.com/news
Sean Coughlan & Katherine Sellgren,BBC News,https://www.bbc.com/news
Claire Diamond,BBC News,https://www.bbc.com/news
Anna Adams,BBC News,https://www.bbc.com/news
Howard Mustoe and Sam Proffitt  ,BBC News,https://www.bbc.com/news
Samiha Nettikkara,BBC News,https://www.bbc.com/news
George Bangham,BBC News,https://www.bbc.com/news
Jonathan Turley,BBC News,https://www.bbc.com/news
Stephen Harridge & Norman Lazarus,BBC News,https://www.bbc.com/news
Deborah Cohen and Ed Brown ,BBC News,https://www.bbc.com/news
Jake Morris and James Clayton,BBC News,https://www.bbc.com/news
Mark Daly & Chris Clements,BBC News,https://www.bbc.com/news
Paul Danahar,BBC News,https://www.bbc.com/news
Francesca Marchese,BBC News,https://www.bbc.com/news
Clare Hutchinson & Max Evans,BBC News,https://www.bbc.com/news
Shabnam Mahmood,BBC News,https://www.bbc.com/news
Andrea Glioti,BBC News,https://www.bbc.com/news
Gavin Fischer,BBC News,https://www.bbc.com/news
Clara Guibourg and Kevin Peachey,BBC News,https://www.bbc.com/news
Imran Rahman-Jones and Kameron Virk,BBC News,https://www.bbc.com/news
Ben Butcher & Rachel Schraer,BBC News,https://www.bbc.com/news
Deborah Cohen and Hannah Barnes ,BBC News,https://www.bbc.com/news
by Hannah Moore,BBC News,https://www.bbc.com/news
Ciara Colhoun,BBC News,https://www.bbc.com/news
Rob Adcock,BBC News,https://www.bbc.com/news
Geoff White,BBC News,https://www.bbc.com/news
Amante Falkenstein,BBC News,https://www.bbc.com/news
Rachel Foley & Emma Saunders,BBC News,https://www.bbc.com/news
Matthew Murray,BBC News,https://www.bbc.com/news
Cathy Killick,BBC News,https://www.bbc.com/news
George Bowden & Francesca Gillett,BBC News,https://www.bbc.com/news
Joanne Macaulay,BBC News,https://www.bbc.com/news
Adam Durbin,BBC News,https://www.bbc.com/news
Rachel Schraer & Jake Horton,BBC News,https://www.bbc.com/news
Daniel Thomas & Lora Jones,BBC News,https://www.bbc.com/news
Blanca MuÃ±oz,BBC News,https://www.bbc.com/news
Jim Reed and Sarah MacKinlay,BBC News,https://www.bbc.com/news
Chiyo Robertson,BBC News,https://www.bbc.com/news
Josie Hannett & Sam Harrison,BBC News,https://www.bbc.com/news
Branwen Jeffreys and Katherine Smith,BBC News,https://www.bbc.com/news
George Wright,BBC News,https://www.bbc.com/news
Aled Huw,BBC News,https://www.bbc.com/news
James Landale & Becky Morton,BBC News,https://www.bbc.com/news
Blaire Toedte,BBC News,https://www.bbc.com/news
Joice Etutu and Jack Goodman,BBC News,https://bbc.co.uk/news
Laura Heighton-Ginns & Michael Race,BBC News,https://www.bbc.com/news
Jack Grey,BBC News,https://www.bbc.com/news
Kafui Okpattah,BBC News,https://www.bbc.com/news
"Christopher Giles, Jack Goodman and Olga Robinson",BBC News,https://www.bbc.com/news
Lauren Hirst,BBC News,https://www.bbc.com/news
Gareth Gordon,BBC News,https://bbc.co.uk/news
Adam Fleming & Marie Jackson,BBC News,https://www.bbc.com/news
Sophie Snelling,BBC News,https://www.bbc.com/news
George Bowden & Hazel Shearing,BBC News,https://www.bbc.com/news
Paul Hastie,BBC News,https://bbc.co.uk/news
Soutik Biswas and Aparna Alluri,BBC News,https://www.bbc.com/news
The Word Matters project,BBC News,https://www.bbc.com/news
June Kelly and Sally Graham,BBC News,https://www.bbc.com/news
Zara Morgan,BBC News,https://bbc.co.uk/news
Francesca Gillett & Katie Wright,BBC News,https://www.bbc.com/news
Haimanot Ashenafi,BBC News,https://www.bbc.com/news
Olivia Davies,BBC News,https://www.bbc.com/news
Robert Plummer & Natalie Sherman,BBC News,https://www.bbc.com/news
Beatrice Pickup,BBC News,https://www.bbc.com/news
Becky Morton & Doug Faulkner,BBC News,https://www.bbc.com/news
"Jeanette Long, Eleanor Lawrie, Hannah Richardson, Sean Coughlan",BBC News,https://www.bbc.com/news
Aleisha Scott,BBC News,https://www.bbc.com/news
Fan Wang and Yitsing Wang,BBC News,https://www.bbc.com/news
Christopher Giles & Jack Goodman,BBC News,https://www.bbc.com/news
Pria Rai and Manish Pandey,BBC News,https://bbc.co.uk/news
Francesca Gillett & Lucy Webster,BBC News,https://www.bbc.com/news
Adam Durbin & Becky Morton,BBC News,https://www.bbc.com/news
Vitaly Shevchenko,BBC News,https://www.bbc.com/news
Ella Wills & Paul Seddon,BBC News,https://www.bbc.com/news
Sophie Gallagher,BBC News,https://www.bbc.com/news
Rebecca Marston & Michael Race,BBC News,https://www.bbc.com/news
Mayank Bhagwat and Amruta Durve,BBC News,https://www.bbc.com/news
Michael Race & Beth Timmins,BBC News,https://www.bbc.com/news
Nick Triggle and Philippa Roxby,BBC News,https://www.bbc.com/news
George Bowden & Mary O'Connor,BBC News,https://www.bbc.com/news
Howard Johnson and Thomas Mackintosh,BBC News,https://www.bbc.com/news
Dulcie Lee & Alex Kleiderman,BBC News,https://www.bbc.com/news
Kitti Palmai and Will Smale,BBC News,https://www.bbc.com/news
The Visual and Data Journalism Team,BBC News,https://www.bbc.com/news
Helen Clifton,BBC News,https://bbc.co.uk/news
Khudai Noor Nasar,BBC News,https://www.bbc.com/news
Jack Goodman & Micah Luxen,BBC News,https://www.bbc.com/news
George Bowden & Becky Morton,BBC News,https://www.bbc.com/news
Daniela Relph,BBC News,https://www.bbc.com/news
Mary-Ann Russon & Katie Prescott,BBC News,https://www.bbc.com/news
Caroline Davies & Simon Browning,BBC News,https://www.bbc.com/news
Nick Dauk,BBC News,https://www.bbc.com/news
Kate Scotter and Zoe Applegate,BBC News,https://www.bbc.com/news
Rachel Schraer and Nicola Morrison,BBC News,https://www.bbc.com/news
Yvette Tan and Waiyee Yip,BBC News,https://www.bbc.com/news
Anthony Reuben & Tom Edgington,BBC News,https://www.bbc.com/news
Malu Cursino,BBC News,https://www.bbc.com/news
Katie Wright & Marie Jackson,BBC News,https://www.bbc.com/news
Sima Kotecha & Francesca Gillett,BBC News,https://www.bbc.com/news
Vumani Mkhize,BBC News,https://www.bbc.com/news
Jeanette Long,BBC News,https://www.bbc.com/news
Chris Robinson,BBC News,https://www.bbc.com/news
Malu Cursino & Alex Kleiderman,BBC News,https://bbc.co.uk/news
Francesca Gillett & Becky Morton,BBC News,https://www.bbc.com/news
Holly Honderich & Bernd Debusmann Jr,BBC News,https://www.bbc.com/news
Sophie Gallagher & Adam Durbin,BBC News,https://www.bbc.com/news
Mary-Ann Russon & Lora Jones,BBC News,https://www.bbc.com/news
Sarah Corker and Kevin Peachey,BBC News,https://www.bbc.com/news
Jen Stout,BBC News,https://www.bbc.com/news
Tom Donkin,BBC News,https://www.bbc.com/news
Dulcie Lee & Marie Jackson,BBC News,https://www.bbc.com/news
Luke Sproule,BBC News,https://www.bbc.com/news
Noele Illien,BBC News,https://www.bbc.com/news
Aimee Thomas,BBC News,https://www.bbc.com/news
Dan Simmons & Matt Quinton,BBC News,https://www.bbc.com/news
Christopher Bobyn,BBC News,https://www.bbc.com/news
Hazel Shearing & Doug Faulkner,BBC News,https://www.bbc.com/news
Roland Pease,BBC News,https://www.bbc.com/news
Ijeoma  Ndukwe,BBC News,https://www.bbc.com/news
BBC Monitoring and BBC Reality Check,BBC News,https://www.bbc.com/news
Dan Roan,BBC News,https://www.bbc.com/news
Mary-Ann Russon & Lucy Hooker,BBC News,https://www.bbc.com/news
James Williams,BBC News,https://www.bbc.com/news
Tim Johns,BBC News,https://www.bbc.com/news
Tim Donovan,BBC News,https://www.bbc.com/news
Marco Silva,BBC News,https://www.bbc.com/news
Jennifer Scott & Brian Wheeler,BBC News,https://www.bbc.com/news
Ella Wills & Mary O'Connor,BBC News,https://www.bbc.com/news
Tracy Ollerenshaw & Steve Holden,BBC News,https://www.bbc.com/news
Jo Couzens & Kathryn Snowdon,BBC News,https://www.bbc.com/news
Mary O'Connor & Becky Morton,BBC News,https://www.bbc.com/news
James FitzGerald,BBC News,https://www.bbc.com/news
Matt Murphy & Dominic Casciani,BBC News,https://www.bbc.com/news
Jessica Parker & Eleanor Lawrie,BBC News,https://www.bbc.com/news
Zhaoyin Feng,BBC News,https://www.bbc.com/news
Dominic Casciani and Daniel De Simone,BBC News,https://www.bbc.com/news
Suranjana Tewari,BBC News,https://www.bbc.com/news
Angela Henshall,BBC News,https://www.bbc.com/news
Neha Sharma,BBC News,https://www.bbc.com/news
Megan Lawton and Calum Leslie,BBC News,https://www.bbc.com/news
"Francesca Gillett, Chris Bell & Dulcie Lee",BBC News,https://www.bbc.com/news
Katharine Da Costa,BBC News,https://www.bbc.com/news
Hilary Andersson and Anne Laurent  ,BBC News,https://www.bbc.com/news
Chinki Sinha,BBC News,https://www.bbc.com/news
Francesca Gillett & Alex Kleiderman,BBC News,https://www.bbc.com/news
Harriet Bradshaw,BBC News,https://www.bbc.com/news
Ahmed ElShamy & Emir Nader,BBC News,https://www.bbc.com/news
Rachel Stonehouse,BBC News,https://www.bbc.com/news
Jake Horton and Christopher Giles,BBC News,https://www.bbc.com/news
James Clarke,BBC News,https://www.bbc.com/news
Derek Cai,BBC News,https://www.bbc.com/news
Will Chalk and Mitch Mansfield,BBC News,https://www.bbc.com/news
Oliver Smith,BBC News,https://www.bbc.com/news
Katherine Sellgren & Ella Wills,BBC News,https://www.bbc.com/news
Daniel Thomas & Beth Timmins,BBC News,https://www.bbc.com/news
Elna Schutz,BBC News,https://www.bbc.com/news
Andrew Clarance,BBC News,https://www.bbc.com/news
Mary O'Connor & Marie Jackson,BBC News,https://www.bbc.com/news
Christine Ro,BBC News,https://www.bbc.com/news
Janhavee Moole,BBC News,https://www.bbc.com/news
Patrick Cowling & Alex Forsyth,BBC News,https://www.bbc.com/news
Holly Honderich & Shrai Popat,BBC News,https://www.bbc.com/news
LaToya Harding,BBC News,https://www.bbc.com/news
Cemlyn Davies,BBC News,https://www.bbc.com/news
Nathan Gower,BBC News,https://www.bbc.com/news
Katie Wright & Simon Browning,BBC News,https://www.bbc.com/news
Dulcie Lee & Jessica Parker,BBC News,https://www.bbc.com/news
Jonathan Beale & Hazel Shearing,BBC News,https://www.bbc.com/news
Jim Reed & Rob England,BBC News,https://www.bbc.com/news
Doug Faulkner & Alex Kleiderman,BBC News,https://www.bbc.com/news
Emily McAuliffe,BBC News,https://www.bbc.com/news
Charlotte Ball,BBC News,https://www.bbc.com/news
Aleem Maqbool & Chelsea Bailey,BBC News,https://www.bbc.com/news
Chris Morris & Merlyn Thomas,BBC News,https://www.bbc.com/news
James Melley & Michael Buchanan,BBC News,https://www.bbc.com/news
Kathryn Snowdon & Mary O'Connor,BBC News,https://www.bbc.com/news
Lauren Turner & Mary O'Connor,BBC News,https://www.bbc.com/news
Mary Goodhart,BBC News,https://www.bbc.com/news
Magdi Abdelhadi,BBC News,https://www.bbc.com/news
Michael Buchanan and Eleanor Lawrie,BBC News,https://www.bbc.com/news
Medhavi Arora,BBC News,https://www.bbc.com/news
Rhoda Odhiambo,BBC News,https://www.bbc.com/news
Iain Watson & Patrick Clahane,BBC News,https://www.bbc.com/news
Adrian Browne,BBC News,https://www.bbc.com/news
Drew Miller Hyndman,BBC News,https://www.bbc.com/news
Marianna Brady & Bernd  Debusmann Jr,BBC News,https://www.bbc.com/news
Eloise Alanna,BBC News,https://www.bbc.com/news
Jamie Moreland,BBC News,https://www.bbc.com/news
Nathalia Passarinho and Luis Barrucho,BBC News,https://www.bbc.com/news
Graham Fraser,BBC News,https://www.bbc.com/news
Alex Forsyth and Philippa Wain,BBC News,https://www.bbc.com/news
Francesca Gillett & George Bowden,BBC News,https://www.bbc.com/news
Sarbas Nazari,BBC News,https://www.bbc.com/news
Sue Paz & Doug Faulkner,BBC News,https://www.bbc.com/news
Becky Morton & George Bowden,BBC News,https://www.bbc.com/news
Hugo Williams and Ali Hamedani,BBC News,https://www.bbc.com/news
Dulcie Lee & John Hand,BBC News,https://www.bbc.com/news
Bethan James,BBC News,https://www.bbc.com/news
Michael Winrow,BBC News,https://www.bbc.com/news
Jennifer Meierhans & Kris Bramwell,BBC News,https://www.bbc.com/news
Jen Bateman & Tim Dale,BBC News,https://www.bbc.com/news
Maria Zaccaro,BBC News,https://www.bbc.com/news
Helen Catt,BBC News,https://www.bbc.com/news
Catherine Byaruhanga & Yemane Nagish,BBC News,https://www.bbc.com/news
"Emma Harrison, Francesca Gillett & George Bowden",BBC News,https://www.bbc.com/news
Maryam Ahmed & Becky Dale,BBC News,https://www.bbc.com/news
Steve Mellen,BBC News,https://www.bbc.com/news
Shari Vahl,BBC News,https://www.bbc.com/news
Amanda Kirton,BBC News,https://www.bbc.com/news
Lizzie Massey and June Kelly,BBC News,https://www.bbc.com/news
Paul Martin,BBC News,https://www.bbc.com/news
Kateryna Khinkulova,BBC News,https://www.bbc.com/news
Cache McClay,BBC News,https://www.bbc.com/news
James Landale & Katie Wright,BBC News,https://www.bbc.com/news
Elizabeth Needham-Bennett,BBC News,https://www.bbc.com/news
Joe Whitwell,BBC News,https://www.bbc.com/news
Laurence Cawley and Ian Barmer,BBC News,https://www.bbc.com/news
"Emma Harrison, Mary O'Connor & Dulcie Lee",BBC News,https://www.bbc.com/news
Phil Kemp & Lucy Manning,BBC News,https://www.bbc.com/news
Caitlin Arlow,BBC News,https://www.bbc.com/news
Lynette Horsburgh,BBC News,https://www.bbc.com/news
Chris Mason and Camellia Sinclair,BBC News,https://www.bbc.com/news
Miles Davis,BBC News,https://www.bbc.com/news
Pandora Papers reporting team & File on 4,BBC News,https://www.bbc.com/news
